status_code,response_time,response_length,header_count,cookie_count,redirect_count,framework_encoded,server_encoded,authentication,param_count,form_count,endpoint_count,depth,has_password_field,has_file_upload,has_search_form,label
200,357,2796,7,0,2,2,1,1,0,2,12,0,0,1,0,Configuration
400,1263,9636,4,1,1,2,2,0,2,2,17,0,1,1,0,Session
302,663,8200,6,2,1,0,0,0,2,2,17,4,0,1,0,Information
302,322,1529,5,2,1,4,2,1,3,2,6,2,1,0,0,Authentication
403,107,407,3,0,0,3,2,1,5,2,3,2,1,0,1,Information
200,496,6703,9,1,1,3,2,0,3,2,14,4,0,0,1,Configuration
302,1146,9597,5,1,2,2,3,0,2,1,16,0,0,0,1,Authorization
403,1355,6405,8,1,2,3,2,1,0,1,2,2,1,0,0,Information
403,1799,6689,6,0,1,4,2,1,1,1,15,0,0,1,0,Information
200,924,7379,5,3,2,1,0,1,2,1,8,2,1,1,1,Configuration
200,1785,6746,4,4,0,1,0,0,4,2,13,4,0,0,0,Configuration
200,409,2966,7,2,2,1,0,0,4,0,9,1,0,1,0,Session
403,906,9903,2,4,2,0,0,0,1,1,10,4,0,0,1,Authorization
200,107,3958,2,0,0,1,0,0,7,1,14,2,0,1,1,Input Validation
500,704,3680,4,4,0,4,3,0,3,1,5,1,0,0,0,Configuration
500,1035,4585,7,2,1,1,3,0,0,1,14,4,0,1,1,Session
302,540,7394,6,3,0,2,2,1,3,2,3,2,1,0,0,Authentication
500,430,1173,2,2,0,1,3,1,4,2,15,3,1,0,1,Information
403,478,9599,9,4,1,2,1,1,2,2,9,4,1,1,0,Information
304,144,7619,10,1,0,1,1,0,0,0,2,1,0,0,0,Safe
200,89,270,2,0,0,4,1,0,0,0,2,1,0,0,0,Header
403,1077,3264,8,1,1,1,3,0,4,1,6,2,0,0,1,Information
403,437,5554,6,1,0,2,0,1,2,2,1,2,1,0,0,Authentication
200,280,1638,1,1,1,0,1,0,0,0,1,0,0,0,0,Header
200,102,17008,14,0,0,3,3,0,0,0,7,1,0,0,0,Safe
200,277,2515,3,0,1,1,0,0,0,0,2,1,0,0,0,Header
200,1098,9649,4,3,1,1,2,0,2,0,13,0,1,1,1,Configuration
200,859,9269,7,2,2,0,2,1,2,0,16,0,1,0,0,Configuration
302,125,9648,5,1,1,2,2,0,5,2,8,3,1,0,1,Configuration
500,514,4571,5,4,0,1,3,1,3,1,15,3,0,1,0,Authorization
302,1144,6224,5,3,0,4,0,0,3,2,14,3,0,0,1,Authorization
500,76,7578,5,4,0,3,1,1,1,0,4,4,0,0,1,Authorization
500,1941,2681,5,3,2,3,0,0,2,2,6,3,0,0,0,Authorization
403,1123,1973,6,3,2,2,0,1,1,0,12,1,0,1,0,Authorization
403,1220,8781,7,2,0,4,0,0,2,2,2,2,1,1,1,Authorization
200,1937,243,9,4,2,2,3,0,2,2,4,1,0,1,1,Session
401,397,7635,3,3,0,1,2,1,1,2,8,3,1,0,0,Authentication
302,1244,7598,6,2,2,1,2,0,5,1,17,1,1,1,1,Authorization
403,1866,4973,5,1,0,4,3,0,5,1,15,4,1,1,0,Configuration
403,803,5772,9,1,1,0,1,1,0,1,9,1,1,0,1,Session
403,627,1509,8,0,1,1,0,0,3,0,7,4,1,1,1,Information
302,1201,4527,7,3,0,3,1,1,4,0,1,4,1,1,1,Information
500,172,9715,4,4,0,2,1,0,5,1,12,0,0,0,1,Session
403,1474,8972,7,3,1,4,0,0,3,2,8,2,1,0,0,Authorization
401,525,4678,7,3,2,4,0,1,4,2,9,3,1,0,0,Authentication
500,886,4703,4,0,2,0,3,1,2,2,15,2,0,1,1,Configuration
401,242,4466,4,1,2,0,0,1,1,1,4,2,1,0,0,Authentication
400,1746,5694,5,3,0,3,0,0,3,2,19,2,0,0,0,Session
200,81,2258,1,0,1,2,2,0,0,0,4,1,0,0,0,Header
302,1825,6870,3,2,0,3,0,1,2,2,19,3,0,0,0,Session
302,1115,2757,4,2,1,3,1,0,1,0,3,2,1,1,0,Configuration
400,408,7933,7,3,2,2,0,0,5,0,16,0,0,0,0,Configuration
200,147,359,3,1,0,1,2,0,0,0,4,1,0,0,0,Header
500,840,3669,5,2,2,0,1,0,5,0,19,0,1,1,1,Session
200,769,2273,6,1,0,0,2,1,1,1,5,2,1,0,0,Authentication
200,116,2364,2,0,1,0,1,0,0,0,1,0,0,0,0,Header
200,440,5715,6,1,1,2,3,0,0,0,2,3,0,1,0,Authorization
200,100,2625,2,0,0,2,3,0,0,0,1,1,0,0,0,Header
302,805,6030,4,0,1,3,3,0,2,2,4,4,0,0,1,Information
200,1717,7937,7,2,1,3,3,1,3,1,7,4,0,0,1,Configuration
200,153,7711,13,0,0,4,1,0,0,0,7,1,0,0,0,Safe
200,52,6589,12,1,0,2,2,0,0,0,1,1,0,0,0,Safe
401,210,1246,7,3,1,3,2,1,4,2,6,2,1,0,0,Authentication
400,1795,521,6,1,0,3,2,0,1,2,4,2,1,1,0,Session
200,1295,4678,3,0,0,0,0,0,4,3,8,4,1,1,0,Input Validation
200,1003,4624,7,4,2,4,1,0,2,1,7,1,0,0,0,Session
200,397,528,5,2,2,4,0,1,2,1,8,3,1,0,0,Authentication
403,1764,656,9,4,2,0,3,1,4,0,7,1,0,1,1,Authorization
500,365,1714,2,0,0,1,3,0,2,2,10,4,0,0,0,Input Validation
200,54,1653,2,0,0,3,1,0,0,0,3,1,0,0,0,Header
403,228,1179,4,0,0,3,1,0,1,2,8,4,0,0,0,Authorization
302,115,4541,7,2,2,3,2,1,4,2,9,3,1,0,0,Authentication
301,55,2897,2,1,0,3,3,0,0,0,1,0,0,0,0,Header
422,1398,2073,5,2,0,3,3,1,4,1,4,4,0,1,0,Input Validation
500,459,5830,3,2,1,4,1,0,3,1,16,3,1,0,1,Authorization
200,104,3341,12,0,0,0,0,0,0,0,6,2,0,0,0,Safe
400,1948,5114,9,4,2,1,2,0,0,0,7,2,0,1,1,Configuration
401,484,1181,4,3,1,2,0,1,4,1,9,3,1,0,0,Authentication
500,1662,6872,5,0,0,1,0,1,1,0,6,2,0,0,1,Authorization
200,217,5366,7,3,0,2,1,1,0,2,8,1,1,0,0,Authentication
200,202,2576,2,3,1,2,1,0,1,0,19,2,0,1,1,Configuration
200,1115,4676,3,3,2,1,1,0,4,0,6,4,1,1,1,Information
400,600,1101,3,0,1,3,3,1,4,0,15,3,0,1,0,Information
302,1461,371,8,2,0,3,0,0,4,2,18,1,0,0,1,Configuration
200,114,5212,10,1,0,0,1,0,0,0,5,2,0,0,0,Safe
500,1371,9479,9,4,0,1,3,1,0,2,2,3,0,0,1,Configuration
500,1224,278,6,0,2,1,3,1,0,0,2,0,0,1,0,Information
200,224,2845,3,1,0,3,3,0,0,0,1,0,0,0,0,Header
403,1540,993,8,0,2,0,3,0,2,2,14,0,0,1,1,Configuration
400,354,1267,8,2,1,3,3,1,2,1,17,4,0,0,0,Configuration
200,35,1013,3,1,0,0,2,0,0,0,1,1,0,0,0,Header
200,144,1407,3,0,1,4,1,0,0,0,3,1,0,0,0,Header
302,271,5422,5,2,2,0,0,1,0,1,8,2,1,0,0,Authentication
400,436,3929,6,2,0,2,3,1,3,2,9,2,0,1,0,Configuration
200,194,2124,3,0,0,2,3,0,0,0,1,1,0,0,0,Header
403,1760,5665,4,3,1,4,0,0,0,2,18,1,1,1,1,Information
403,320,5157,6,3,2,2,1,1,4,1,2,1,1,0,0,Authentication
403,802,7024,2,1,1,3,1,0,4,1,18,4,0,0,1,Authorization
200,491,3839,6,0,0,4,0,1,4,1,3,2,1,0,0,Input Validation
200,229,796,3,1,0,0,2,0,6,1,5,4,1,0,0,Input Validation
200,758,1549,2,1,0,2,3,1,5,1,2,4,1,0,1,Session
200,944,6340,2,3,0,1,2,0,2,0,10,0,0,1,1,Information
200,106,6501,9,1,0,0,0,0,0,0,2,1,0,0,0,Safe
500,220,394,6,1,0,1,2,1,2,1,2,1,1,0,0,Configuration
422,1419,4765,3,0,0,3,1,0,5,2,12,1,0,1,1,Input Validation
403,1371,7702,9,2,1,3,3,0,5,0,17,0,1,1,0,Information
200,1000,8095,4,4,1,2,3,1,4,2,9,1,1,0,0,Authorization
302,1832,8413,2,0,2,2,3,0,2,0,12,1,0,1,0,Configuration
401,759,2456,3,3,0,2,0,1,4,2,6,2,1,0,0,Authentication
400,685,4160,4,2,0,3,0,0,5,3,3,2,0,1,1,Input Validation
200,758,201,3,1,0,4,0,0,5,2,7,4,0,1,0,Input Validation
500,1131,9513,4,1,1,4,0,0,1,0,7,3,0,1,0,Authorization
200,753,5838,3,1,0,1,2,1,1,1,7,2,1,0,0,Authentication
500,1227,2560,3,0,0,0,2,0,2,1,18,2,0,0,0,Configuration
403,1809,2665,8,1,2,1,1,1,3,0,17,0,1,0,0,Session
200,233,155,4,0,1,2,3,0,0,0,1,1,0,0,0,Header
400,229,4934,5,1,0,4,2,0,5,2,11,1,0,1,0,Input Validation
400,1190,3337,2,4,1,0,0,1,4,0,2,0,1,1,1,Session
200,1346,4312,3,1,2,4,0,1,4,1,13,0,1,1,1,Configuration
500,1155,1652,2,0,0,3,1,0,3,2,11,3,0,0,0,Configuration
200,346,4826,3,1,0,0,1,1,7,1,3,4,0,0,1,Input Validation
400,322,8196,5,0,2,2,2,0,1,2,8,3,1,0,1,Information
403,961,1312,7,0,0,0,1,1,1,0,7,3,1,1,1,Session
200,1407,2813,3,0,1,0,0,1,2,0,11,1,1,1,1,Authorization
302,605,6148,6,1,1,4,3,1,3,1,10,0,0,0,0,Configuration
301,159,2743,4,0,1,2,2,0,0,0,4,1,0,0,0,Header
301,191,1632,2,1,0,3,1,0,0,0,2,1,0,0,0,Header
500,1124,8267,8,2,1,3,2,0,2,0,16,2,0,0,0,Information
200,634,1916,6,0,0,2,0,1,2,2,6,4,0,0,0,Input Validation
301,64,730,2,0,1,1,3,0,0,0,2,1,0,0,0,Header
302,571,5229,3,1,2,2,0,1,3,1,4,2,1,0,0,Authentication
302,1158,7388,5,1,0,2,1,1,0,1,2,4,0,0,0,Authorization
200,51,3067,4,3,0,3,1,1,4,2,8,1,1,0,0,Authentication
500,1599,9043,7,1,0,4,3,1,5,2,7,0,0,1,1,Configuration
500,1629,2703,3,1,1,0,2,1,5,2,10,4,1,1,0,Information
200,1516,8219,5,0,1,2,1,1,0,1,10,1,0,0,0,Configuration
200,392,5072,3,1,1,1,2,1,0,1,2,3,1,0,0,Authentication
500,1831,4597,7,4,1,3,0,1,3,0,11,1,1,1,1,Information
200,1165,3162,3,0,0,2,1,0,4,2,2,4,1,1,0,Input Validation
200,161,504,4,2,1,4,2,1,4,1,8,3,1,0,0,Authentication
401,157,5263,4,1,0,3,1,1,4,1,8,3,1,0,0,Authentication
403,378,3144,6,4,2,1,3,0,0,0,14,1,0,1,1,Session
403,465,8546,8,3,0,0,3,0,3,1,5,4,0,1,0,Information
400,1560,2608,8,2,1,4,2,1,4,1,12,3,1,0,1,Authorization
403,1594,4008,7,3,1,3,3,0,4,1,14,1,0,0,1,Information
400,1198,1265,5,0,0,0,2,1,2,1,4,2,0,0,0,Input Validation
200,112,281,3,1,1,3,2,0,0,0,2,1,0,0,0,Header
301,127,1543,1,0,0,4,0,0,0,0,2,0,0,0,0,Header
200,124,2497,11,0,0,0,2,0,0,0,5,1,0,0,0,Safe
200,105,965,2,0,0,1,0,0,0,0,4,0,0,0,0,Header
302,219,7757,3,2,1,3,0,1,2,1,4,3,1,0,0,Authentication
200,521,3915,8,2,2,1,2,1,0,1,16,0,0,0,0,Configuration
422,577,3691,4,1,0,0,1,1,2,2,8,4,0,1,0,Input Validation
401,93,4426,7,3,2,3,3,1,4,1,1,2,1,0,0,Authentication
400,463,8336,3,3,2,4,3,0,0,0,4,2,1,1,0,Information
200,346,4544,7,2,1,1,1,1,2,2,3,1,1,0,0,Authentication
401,792,3649,7,2,0,0,0,1,0,1,9,2,1,0,0,Authentication
500,1294,2394,5,1,0,0,0,1,2,2,14,3,0,1,1,Input Validation
200,946,4125,4,4,2,3,3,1,5,0,5,4,1,0,1,Configuration
200,116,15072,10,1,0,4,2,0,0,0,1,2,0,0,0,Safe
200,84,2103,4,1,0,1,0,0,0,0,4,0,0,0,0,Header
200,116,2348,1,0,1,2,2,0,0,0,4,0,0,0,0,Header
302,91,414,5,0,0,2,2,1,5,2,17,4,0,1,0,Session
200,58,7067,12,1,0,0,0,0,0,0,6,0,0,0,0,Safe
400,1737,4209,6,1,1,0,2,1,1,0,11,2,0,0,0,Configuration
403,1338,1019,5,4,2,2,2,0,3,0,17,4,0,1,0,Configuration
403,903,7294,5,1,2,0,0,1,3,1,2,3,1,1,1,Authorization
200,762,7467,8,2,2,1,0,1,3,1,4,3,1,0,1,Configuration
400,767,9465,8,3,0,3,2,1,0,0,7,0,0,1,1,Configuration
302,859,9673,5,3,2,1,1,1,5,1,17,3,0,1,0,Configuration
200,148,809,2,1,0,1,2,0,0,0,2,1,0,0,0,Header
302,1430,8277,9,2,2,1,2,0,4,0,16,0,0,0,1,Information
302,1304,6843,2,3,1,2,0,1,1,0,13,2,0,1,1,Information
304,22,1187,13,0,0,3,0,0,0,0,5,1,0,0,0,Safe
400,311,6004,5,0,2,0,0,1,0,0,2,3,1,0,0,Information
200,256,541,4,1,0,3,2,0,0,0,3,0,0,0,0,Header
500,542,7535,6,1,0,0,3,1,4,2,3,4,1,0,1,Configuration
302,1947,5335,3,2,2,2,0,0,4,1,6,0,0,1,1,Information
302,513,6639,8,0,0,2,1,0,2,1,6,1,1,1,1,Configuration
302,633,4248,3,1,1,1,2,1,4,1,2,2,1,0,0,Authentication
401,528,1331,4,3,1,2,3,1,3,2,7,1,1,0,0,Authentication
302,659,4239,4,2,0,0,3,1,2,1,7,1,1,0,0,Authentication
403,1865,4033,3,4,2,1,3,0,1,2,6,4,0,1,1,Authorization
200,67,850,10,0,0,4,1,0,0,0,5,1,0,0,0,Safe
403,943,7270,9,4,2,0,1,1,2,2,1,4,0,0,1,Configuration
200,130,4933,10,0,0,2,2,0,0,0,7,2,0,0,0,Safe
200,113,2086,3,0,1,1,1,0,0,0,4,0,0,0,0,Header
200,357,4201,5,1,0,4,2,1,3,2,6,1,0,1,1,Input Validation
302,1462,9297,3,4,0,4,1,1,3,1,8,4,1,0,0,Configuration
200,308,1447,7,3,2,4,1,1,2,2,6,2,1,0,0,Authentication
200,116,13416,14,1,0,4,3,0,0,0,3,1,0,0,0,Safe
403,313,7325,7,1,0,4,3,0,5,1,10,4,1,1,1,Information
500,1415,938,8,0,0,3,3,1,5,0,1,0,0,0,0,Authorization
304,48,18724,10,1,0,3,3,0,0,0,7,0,0,0,0,Safe
200,193,382,2,1,1,0,0,0,0,0,1,0,0,0,0,Header
200,199,5260,13,0,0,2,1,0,0,0,5,1,0,0,0,Safe
302,875,3770,3,3,1,4,3,0,3,0,1,0,0,0,0,Session
302,544,4641,5,2,0,1,0,1,0,2,3,3,1,0,0,Authentication
200,278,1902,1,0,1,2,3,0,0,0,3,0,0,0,0,Header
422,1077,1705,2,1,0,1,2,0,4,3,4,4,0,0,1,Input Validation
302,1050,6114,8,3,1,4,3,1,3,0,1,3,1,0,1,Authorization
403,488,1852,9,1,2,0,0,1,2,1,11,4,1,0,0,Information
200,791,4476,3,1,0,0,1,1,3,1,5,4,1,0,0,Input Validation
302,1670,7603,5,2,0,0,0,1,3,1,14,2,0,0,1,Configuration
200,31,854,1,0,0,4,1,0,0,0,4,1,0,0,0,Header
200,276,1135,3,0,0,1,1,0,0,0,4,1,0,0,0,Header
304,125,4567,11,1,0,0,1,0,0,0,1,0,0,0,0,Safe
200,172,2537,4,1,0,4,3,0,0,0,2,1,0,0,0,Header
403,1304,819,4,2,2,1,1,1,5,0,10,1,1,0,1,Authorization
200,1386,7241,6,3,2,0,3,1,4,1,12,4,1,0,0,Information
302,1105,7556,7,2,1,1,3,0,2,1,9,1,1,1,0,Configuration
200,1764,1264,8,3,2,0,1,0,5,0,12,3,0,1,1,Session
400,157,1329,5,1,0,2,2,0,3,1,8,3,1,1,0,Input Validation
400,75,412,7,4,1,2,3,1,0,1,12,0,1,1,0,Configuration
200,114,2247,4,1,1,3,1,0,0,0,1,0,0,0,0,Header
200,480,741,3,0,0,0,2,1,2,3,6,3,0,1,1,Input Validation
301,55,2174,2,0,1,1,1,0,0,0,1,0,0,0,0,Header
200,258,2102,1,0,1,1,3,0,0,0,4,1,0,0,0,Header
403,1958,7956,3,4,1,4,3,0,2,2,1,2,1,1,0,Configuration
500,600,3076,3,0,0,1,0,1,5,1,6,1,1,1,0,Session
200,276,545,1,1,1,1,2,0,0,0,4,0,0,0,0,Header
301,133,1045,1,0,0,0,1,0,0,0,1,0,0,0,0,Header
403,947,7164,6,1,2,1,1,0,5,2,10,2,1,0,1,Configuration
200,239,714,1,1,1,4,2,0,0,0,3,0,0,0,0,Header
200,120,1698,1,1,1,4,0,0,0,0,2,0,0,0,0,Header
400,1479,455,4,1,1,4,2,1,5,2,10,0,0,1,1,Configuration
401,713,1738,4,2,2,2,3,1,1,1,3,2,1,0,0,Authentication
200,116,1272,1,0,0,2,1,0,0,0,3,1,0,0,0,Header
200,1140,2886,4,1,0,3,2,1,5,2,9,2,1,0,1,Input Validation
500,316,5288,4,2,0,1,3,0,0,2,14,4,0,1,1,Authorization
200,179,4571,3,3,2,1,2,1,4,1,5,1,1,0,0,Authentication
403,1328,4233,5,1,0,1,0,1,1,1,9,0,0,0,0,Information
500,964,7827,2,0,2,2,3,1,4,1,7,4,0,0,1,Authorization
500,517,1538,6,0,1,3,3,1,1,0,13,1,0,0,1,Information
403,698,5195,3,1,0,3,2,1,1,2,4,0,0,0,1,Information
302,1353,5524,3,3,1,4,3,0,2,1,18,4,0,0,1,Configuration
200,1226,8056,2,0,2,0,1,1,4,1,19,4,0,1,0,Session
200,1816,5749,2,0,0,0,2,0,5,2,5,1,1,0,1,Information
200,30,1358,9,0,0,4,1,0,0,0,7,0,0,0,0,Safe
200,65,1947,6,3,0,4,1,1,2,2,1,1,1,0,0,Authentication
200,1189,1872,5,0,0,4,1,0,5,2,8,1,0,0,0,Input Validation
302,992,8528,3,0,1,1,1,0,5,2,10,0,1,1,1,Authorization
200,158,6322,5,1,2,3,1,1,1,1,9,3,1,0,0,Authentication
200,125,5521,12,1,0,2,2,0,0,0,7,2,0,0,0,Safe
403,1039,6646,5,2,0,4,2,0,1,2,12,1,1,0,1,Information
422,158,3130,4,1,0,2,3,0,4,1,3,3,1,1,1,Input Validation
500,494,1926,5,2,0,4,2,1,5,3,8,1,0,1,0,Input Validation
200,168,4271,11,1,0,1,2,0,0,0,5,0,0,0,0,Safe
200,1706,4566,4,4,0,1,1,0,2,0,17,2,0,1,1,Configuration
500,711,3283,6,1,0,1,2,0,6,1,8,2,1,1,1,Input Validation
400,1417,7550,3,4,1,1,3,0,2,1,1,1,1,1,0,Configuration
200,170,10696,9,0,0,1,2,0,0,0,4,0,0,0,0,Safe
200,43,9309,13,0,0,4,3,0,0,0,4,2,0,0,0,Safe
200,117,4881,14,0,0,1,0,0,0,0,5,1,0,0,0,Safe
403,1263,2623,8,4,1,3,1,1,3,0,7,3,0,0,1,Configuration
302,299,6135,4,3,2,2,2,0,4,2,14,1,1,0,1,Authorization
500,1164,2420,3,0,0,3,1,1,2,3,8,3,0,1,0,Input Validation
200,196,6386,6,1,2,0,3,1,1,1,6,3,1,0,0,Authentication
302,1532,5651,3,3,1,2,2,1,3,0,2,0,0,1,0,Authorization
500,282,911,6,1,0,3,0,0,7,3,9,1,0,1,0,Input Validation
200,559,6171,7,1,1,0,1,1,1,1,8,3,1,0,0,Authentication
500,1383,1877,2,2,1,1,1,1,2,2,11,2,0,1,1,Configuration
500,1292,8639,9,1,2,3,2,0,0,2,14,3,1,1,0,Session
403,1186,4160,6,4,1,4,0,1,5,2,13,0,1,0,0,Configuration
200,418,732,5,3,1,0,0,1,0,1,6,3,1,0,0,Authentication
200,923,3631,2,1,0,3,0,1,5,3,14,4,0,1,0,Input Validation
403,1153,3818,7,4,2,0,1,0,2,2,12,2,0,0,1,Information
500,556,2480,3,0,0,4,2,0,5,1,9,4,0,1,0,Input Validation
302,333,4094,8,0,1,3,0,0,5,2,13,4,0,0,0,Session
200,152,16512,11,0,0,0,2,0,0,0,3,2,0,0,0,Safe
500,161,1332,6,2,0,1,1,1,2,3,2,2,0,1,1,Input Validation
400,801,1259,8,3,1,4,0,1,2,1,18,3,1,0,1,Configuration
500,910,4812,5,1,2,3,3,1,0,2,9,1,1,1,1,Information
302,1024,323,7,1,2,3,2,1,5,1,5,1,1,1,0,Information
302,805,9401,8,2,1,0,3,0,3,1,5,0,1,0,0,Configuration
200,1315,1743,4,2,0,4,1,1,4,2,9,1,0,0,1,Input Validation
302,1016,989,2,0,0,2,2,1,3,1,17,3,1,1,1,Session
200,103,5107,9,0,0,3,2,0,0,0,3,1,0,0,0,Safe
200,179,8958,13,1,0,2,0,0,0,0,6,2,0,0,0,Safe
200,123,10665,11,0,0,2,2,0,0,0,2,0,0,0,0,Safe
400,352,4457,9,1,2,0,0,1,4,1,7,0,0,1,0,Session
200,1976,2786,3,0,0,0,2,1,2,0,12,2,0,1,1,Authorization
500,1608,4790,3,4,2,0,3,1,2,2,13,1,0,0,0,Session
403,1916,128,3,4,2,4,0,0,4,2,7,4,0,1,0,Authorization
500,1611,714,4,2,0,2,2,1,2,1,6,0,0,0,0,Information
200,1226,3908,8,0,2,1,1,1,2,0,1,4,0,1,0,Configuration
401,767,1298,5,1,2,4,3,1,4,2,5,1,1,0,0,Authentication
200,563,5722,7,4,1,3,0,0,5,0,7,3,0,1,1,Configuration
500,1119,5363,7,3,0,3,3,1,2,0,19,0,1,0,1,Information
302,607,6756,5,1,0,4,1,1,4,1,9,2,1,0,0,Authentication
400,1392,9921,4,3,0,2,0,1,0,0,11,0,0,1,1,Configuration
403,503,4411,5,2,2,2,1,0,4,0,6,0,1,1,1,Configuration
200,108,2198,4,1,1,4,1,0,0,0,2,0,0,0,0,Header
400,647,2177,5,1,0,2,3,1,3,3,8,3,1,1,0,Input Validation
200,213,1787,1,1,0,4,0,0,0,0,2,1,0,0,0,Header
200,227,1179,3,0,0,4,3,0,0,0,4,1,0,0,0,Header
200,1635,6314,8,1,1,3,0,1,1,1,11,1,0,1,1,Authorization
400,1138,4964,4,1,0,3,0,0,4,2,12,3,1,0,1,Authorization
403,1526,8315,5,4,0,1,1,1,5,1,1,0,0,0,0,Configuration
500,898,1408,4,2,1,2,1,1,3,2,10,1,1,1,0,Configuration
500,683,205,3,0,1,3,2,0,5,1,14,0,0,0,1,Configuration
500,267,756,5,0,0,0,3,1,3,2,12,3,0,1,0,Input Validation
200,66,586,3,1,0,4,0,0,0,0,4,1,0,0,0,Header
200,190,897,3,1,1,1,2,0,0,0,1,1,0,0,0,Header
403,86,2791,6,0,0,1,0,0,1,0,19,0,1,0,0,Configuration
302,882,2540,5,2,0,4,0,1,5,0,7,3,0,0,0,Information
302,1264,2207,6,0,0,2,3,1,4,2,2,0,1,0,1,Authorization
200,98,10235,9,1,0,4,3,0,0,0,4,1,0,0,0,Safe
302,153,7385,4,1,0,1,1,1,1,1,2,1,1,0,0,Authentication
500,999,3409,2,1,0,3,1,1,2,2,8,1,1,1,1,Input Validation
200,1206,9074,2,3,2,4,2,0,0,1,13,2,1,1,1,Configuration
500,898,1816,2,1,0,4,0,0,3,1,7,2,0,0,0,Input Validation
200,161,2503,2,1,0,2,0,0,0,0,2,0,0,0,0,Header
302,92,3449,7,1,1,1,3,1,3,0,8,1,0,0,0,Information
302,1631,3285,4,2,2,4,2,1,3,0,18,0,1,1,1,Configuration
403,164,4242,4,3,0,4,1,1,3,2,7,1,1,0,0,Authentication
200,182,1198,4,0,1,0,2,0,0,0,3,1,0,0,0,Header
403,72,6768,2,1,1,0,3,0,2,0,13,4,1,1,1,Configuration
200,1185,3267,7,1,0,0,0,0,1,2,4,2,1,1,0,Information
200,64,15748,10,1,0,2,0,0,0,0,1,2,0,0,0,Safe
400,1393,2665,2,1,0,1,3,1,3,2,10,3,0,0,1,Input Validation
302,285,5449,3,1,1,2,0,1,4,2,5,3,1,0,0,Authentication
200,129,9639,11,0,0,3,3,0,0,0,6,2,0,0,0,Safe
400,262,8727,5,3,2,4,0,0,3,0,13,1,1,1,0,Information
200,187,3348,6,1,0,3,0,1,3,2,7,1,1,0,0,Input Validation
200,1266,2599,2,0,0,4,1,0,3,1,12,4,1,0,0,Input Validation
400,1062,2324,8,2,0,2,1,0,5,2,12,1,0,1,1,Information
301,228,1394,4,1,1,0,1,0,0,0,4,0,0,0,0,Header
200,1637,9628,4,1,1,3,0,1,0,1,9,1,0,0,0,Authorization
500,371,4276,5,0,0,0,1,0,7,2,5,2,0,0,1,Input Validation
200,1560,6866,2,2,0,2,2,0,4,2,19,0,1,0,0,Information
200,175,3429,5,0,0,2,0,1,2,3,11,2,0,0,0,Input Validation
200,62,6038,9,3,0,3,0,1,2,0,13,4,0,0,1,Information
200,183,4188,9,1,0,3,1,0,0,0,1,0,0,0,0,Safe
400,501,2853,5,0,0,3,0,1,6,1,12,4,0,1,1,Input Validation
200,135,14163,8,1,0,0,0,0,0,0,1,2,0,0,0,Safe
500,666,8438,8,0,1,1,3,0,1,1,14,0,1,1,0,Information
200,191,1744,14,0,0,2,3,0,0,0,2,1,0,0,0,Safe
400,1800,596,9,3,2,3,1,0,4,1,1,3,1,0,1,Authorization
302,1922,9507,9,3,2,4,3,1,3,2,13,2,0,1,0,Information
403,634,1575,6,1,0,3,1,1,4,2,2,3,1,0,0,Authentication
200,1655,4399,6,3,2,1,1,1,1,0,10,1,1,0,0,Configuration
200,96,1877,3,0,0,3,0,0,0,0,4,1,0,0,0,Header
200,1816,8383,8,4,0,3,1,1,2,1,1,0,0,1,1,Information
200,109,14395,13,1,0,1,2,0,0,0,1,0,0,0,0,Safe
200,1342,4893,4,2,0,4,3,0,3,1,3,4,0,0,1,Session
200,252,217,2,1,0,2,2,0,0,0,2,0,0,0,0,Header
200,55,1333,4,0,0,2,0,0,0,0,4,0,0,0,0,Header
400,1783,1713,5,1,0,4,2,1,2,2,19,1,0,1,1,Session
200,97,1696,3,0,1,1,0,0,0,0,3,0,0,0,0,Header
200,1162,6676,7,1,2,2,0,1,5,0,16,2,0,1,0,Session
302,1412,5869,7,0,0,2,1,0,2,2,7,1,0,0,1,Configuration
401,730,6487,5,3,0,0,0,1,3,1,9,3,1,0,0,Authentication
400,1453,464,3,3,0,0,1,1,0,1,18,2,1,0,0,Configuration
200,216,2690,4,1,0,2,1,0,0,0,3,1,0,0,0,Header
200,53,1841,4,1,0,3,1,0,0,0,4,0,0,0,0,Header
400,216,3106,8,1,0,3,0,0,0,2,18,2,1,0,1,Information
302,289,2680,6,0,2,2,1,0,5,1,13,4,0,0,1,Configuration
500,424,4737,5,1,0,1,3,1,3,1,6,4,0,0,0,Input Validation
200,459,8752,4,3,0,4,2,0,5,0,17,0,0,1,0,Session
200,1522,356,9,1,1,2,0,0,3,2,18,1,0,1,0,Configuration
200,943,3163,3,2,0,2,0,1,5,1,3,1,1,1,0,Input Validation
200,177,329,4,0,1,1,0,0,0,0,4,1,0,0,0,Header
403,1986,3744,8,2,2,1,0,1,2,1,9,2,0,0,0,Information
403,129,5242,6,3,2,0,2,1,2,2,4,2,1,0,0,Authentication
200,256,1996,2,1,0,2,3,0,0,0,3,0,0,0,0,Header
200,1620,1459,9,4,1,0,3,0,1,0,13,1,1,0,1,Configuration
403,498,3599,5,2,0,1,0,1,5,0,9,4,0,0,1,Configuration
302,1691,171,4,1,0,0,0,0,2,1,13,2,0,0,0,Information
200,672,2846,3,1,0,1,2,0,2,2,12,1,1,1,0,Input Validation
200,155,146,2,1,0,2,3,0,0,0,3,0,0,0,0,Header
